ID,Purchase
468731,120.05581
55438,144.49199
107807,129.1372
107225,98.158005
540562,73.78793
325199,140.31349
155175,118.6642
513984,88.91553
109227,143.80605
263809,77.66855
174315,210.88123
8542,76.73856
10327,125.197136
301155,108.9631
160845,109.25037
112640,31.764778
466373,95.53408
33289,168.6832
27354,87.616135
399368,83.269485
79695,193.76933
77921,148.42972
43055,170.64128
145107,80.736305
434957,86.01695
147809,172.06413
308237,90.22997
349213,96.07736
141001,99.804985
117995,82.09288
476299,145.97191
531692,142.16296
459262,120.34995
84237,135.16777
104028,121.62259
4743,81.27159
402783,151.34789
131825,100.33782
59260,79.38522
231197,114.839676
363781,150.87225
434589,39.270645
246215,104.475044
289081,81.59467
22108,75.73015
297918,131.07181
257658,98.962906
224387,137.19095
543709,106.700066
330449,115.06682
277453,262.12082
524808,72.49948
500556,71.82
65371,42.650993
118078,100.14687
412649,181.13966
360829,190.70563
286242,159.93918
210500,258.07327
233657,145.88052
143074,464.87378
107222,103.61817
391381,139.64236
233450,98.2521
303002,205.32785
367692,94.006355
334005,126.02505
76066,103.913506
352110,168.27092
126918,81.723595
436140,129.61078
438754,107.917915
273272,112.85492
533039,136.2074
411476,212.82436
214101,88.06398
286464,200.02583
106131,159.4472
356788,107.9938
10071,114.30907
312377,118.14479
446147,90.06515
358449,105.11448
382280,180.14308
473739,77.03113
274995,96.9383
199560,94.80459
465026,120.62656
241736,96.06272
157520,70.22541
420318,203.17061
66743,207.77576
62573,78.22515
130074,61.172966
76877,171.48206
326508,78.272865
34735,111.64199
160798,121.9081
487988,105.430725
344903,142.93347
60070,149.87213
86099,133.14307
489677,52.42103
419913,189.49731
134591,144.19101
470837,126.80757
91005,109.72369
401636,141.28856
1142,165.5017
66909,166.26129
49304,63.958942
340835,119.95993
300466,179.31537
429942,126.71139
200644,109.85247
436767,100.04414
546756,115.04899
13791,127.02385
240808,106.71383
78099,117.06059
141807,101.78259
274392,64.85054
271307,123.99557
94445,11.021968
459547,187.74348
335696,198.63214
88991,149.78136
464449,70.73704
441003,88.69922
83793,118.55678
23977,71.02269
477959,57.91266
462727,173.93224
320379,274.07364
537088,97.79519
294631,98.91977
416277,95.226166
163556,107.07803
418802,154.82368
351922,158.4139
112486,46.72085
103651,131.06921
431058,84.245674
141948,123.79375
73760,108.681946
7895,68.69639
512186,115.34976
304817,111.70528
459449,108.040886
465083,156.77856
175699,80.78717
253808,120.46541
529630,42.600086
154970,95.20268
169,95.54069
270660,73.69778
228301,70.42269
247497,269.42572
197285,112.99516
60433,195.93437
490784,106.303185
530650,92.380905
457668,71.84932
81786,143.31096
172487,84.719345
121089,103.6368
157907,47.926632
470530,137.68753
251679,125.52086
92433,153.48143
187497,82.403625
173935,75.31543
469770,56.876648
114490,65.04597
287401,85.69292
233233,182.94977
532780,225.56973
262752,118.738144
384086,86.056175
241243,70.000595
264911,85.77123
400065,181.0072
370597,56.166157
349555,138.02094
45488,71.268135
378515,81.39595
243745,54.179035
43829,215.67868
506340,190.42294
519847,57.81065
108206,166.60104
384376,218.81012
98708,160.59106
278949,136.99414
449422,116.52045
225894,77.838135
205329,253.15923
146730,56.92356
54457,95.09404
480745,123.68267
107538,128.26514
475743,268.67404
219356,92.03535
197564,111.21659
108179,121.137054
424400,55.610794
51141,86.66487
131391,69.336136
39716,132.4383
438993,56.504036
31682,61.44964
452822,90.98167
335568,221.89587
113018,36.754776
223471,139.04512
257118,133.47618
226312,125.85696
103309,68.579544
440822,81.05151
162078,104.75877
544466,145.45262
14269,154.58397
310039,88.04779
298454,76.9655
315662,87.19249
464318,102.99799
118894,95.55753
404300,69.06648
378290,66.48586
401643,92.71703
340148,115.46709
526296,91.02523
321534,96.11912
109065,95.98698
36424,87.70974
51834,101.58199
235662,92.676056
506845,92.60926
245818,154.69714
190351,162.80882
358463,111.40594
435910,189.12033
247632,186.60854
415856,173.56117
191302,174.94617
26052,99.67895
421844,80.09244
154044,151.93279
144098,47.401127
160078,154.41255
240530,159.21156
399851,181.23273
38429,8.923373
68982,95.866776
181334,111.71462
467447,116.36204
245882,64.622246
231548,68.593285
400532,176.50044
390132,164.3518
231377,98.26585
188988,178.82986
62626,124.55967
126241,120.85741
181478,77.01119
23643,64.25423
318754,111.652466
281692,53.864223
480633,246.58394
478485,136.63678
277020,88.315674
185906,53.731853
188652,133.30215
391999,157.84998
261229,123.120285
257056,29.236027
446485,94.371605
258752,66.53161
116458,135.92923
33529,323.65787
218442,102.27825
335341,140.96764
155589,66.51064
30917,98.42211
368268,87.09987
144474,33.947098
198058,195.67754
224062,112.16637
131128,105.35484
501594,147.06783
482194,127.451035
540331,106.20182
368050,132.7873
385029,132.02994
452891,67.493965
231779,62.60535
543931,89.10067
354467,143.40784
181842,147.91655
367360,122.81273
150951,123.62502
362771,331.39618
208991,70.382515
411075,144.27078
384688,112.85802
240316,147.384
87371,170.14584
260297,53.53947
328983,110.740166
453029,134.27379
126916,68.83672
375333,172.37767
307845,91.982475
232097,62.60925
538098,41.99258
253613,110.93099
451308,105.90149
226436,171.75389
98770,117.08928
535646,95.15635
419927,196.34265
347872,128.92401
186144,103.73465
186840,149.5255
351751,154.75806
158268,163.27846
456359,111.02438
139705,42.799984
163887,94.970116
250542,210.74355
525183,81.35465
199935,104.87084
278336,120.76346
455871,113.71989
484109,110.35857
78522,132.44618
71007,109.51416
421257,115.19826
109309,139.33173
150756,65.6168
517109,125.83899
408675,90.72157
539784,122.39689
376395,101.66891
284185,116.67496
110456,169.9322
434846,72.69321
173730,55.20342
457857,70.59544
36688,105.11247
274162,82.139694
511539,164.98207
118808,127.95433
467986,129.02826
537879,194.22638
161167,103.62445
440404,94.98018
427745,136.177
290591,114.51307
510642,93.0699
223144,96.26945
463246,212.98721
240629,112.799774
509460,89.59713
241991,47.245384
137077,354.41043
124152,136.2267
92580,151.05446
429681,79.93516
163322,88.68721
263885,79.10448
60167,108.22826
298027,108.78698
244362,27.869389
299324,184.51924
19864,57.347313
63718,39.918316
132970,148.91284
370178,106.52398
113026,41.968834
40251,179.75967
297349,199.4832
289715,128.51381
242314,62.9982
24775,108.05402
450061,62.155327
398560,90.65565
315620,97.95588
425782,178.04472
299037,89.96991
159068,112.31028
405232,58.629696
265634,126.70111
345017,128.05989
171886,133.66287
450582,47.5155
149727,159.44632
458595,97.88451
266291,83.85431
542497,200.46948
371725,191.09534
247759,233.38162
352687,138.26653
120643,111.07398
353691,89.12205
486421,74.97498
83581,108.22874
17384,142.93285
529268,140.18819
193854,78.24301
156499,115.22221
245015,91.14494
118639,51.20231
182853,70.172775
52075,181.67276
2475,162.38339
198881,124.77496
334223,54.50595
477108,145.72209
46140,89.015114
329233,137.76408
46723,7.899242
352737,162.0929
10466,87.79004
401443,70.58612
5654,172.05713
178402,130.34384
259447,126.30498
453213,80.30447
93586,130.17477
107920,78.2984
15748,119.898895
150310,176.65395
50194,120.75428
233965,168.43921
281770,89.237816
503267,89.462074
355160,136.74136
385384,192.58395
9382,84.6045
410041,172.63795
33826,196.13982
418449,134.66583
55963,35.03934
44805,151.55603
188268,117.808815
158101,167.53227
484174,56.717167
397289,81.747955
169922,56.94319
236863,141.0534
368214,161.30185
447423,139.23154
87301,169.18793
500567,57.07154
261043,49.58012
4221,95.913956
108441,122.5557
19644,81.84779
303016,200.82089
187133,135.98341
445108,131.69037
214898,55.952236
44503,135.49011
255740,76.79738
160298,119.421135
62009,134.88084
464779,132.00922
148845,143.1589
142291,114.131546
484963,72.9577
196247,15.225799
439043,58.512856
57329,97.85529
271505,151.62756
471959,95.64007
275914,59.19847
70500,81.40844
187498,58.044174
55396,150.59671
354713,157.99493
301393,112.39636
82858,206.5936
255802,81.5101
122199,83.92591
414481,89.75453
481072,158.05368
265883,78.233734
344270,132.12885
377031,132.71442
288267,112.49788
214972,67.44879
473053,84.26746
156170,63.32249
216657,161.76125
475208,190.81151
135892,124.09504
430001,163.57101
375185,147.46219
153023,155.68507
434097,73.665665
1310,115.22942
486386,143.12077
110167,101.69171
156294,102.33972
547667,124.96639
61292,51.956387
38045,97.087524
78022,145.11414
91300,69.24397
164525,147.21323
269087,110.27508
122377,151.26147
545505,215.43452
495505,146.15714
521839,212.80128
323236,70.56462
8740,68.10009
352784,99.68901
1738,84.85296
415582,236.6112
475766,146.03348
299663,163.34796
199877,103.255035
120341,85.853325
201726,54.556515
166508,135.01888
435505,190.36882
488035,60.745083
273010,87.421104
58733,149.22787
171465,95.70587
119553,58.79163
58932,93.616325
468498,123.64605
139314,58.397964
370810,84.82466
292497,82.02508
463238,223.03131
71178,136.60883
6692,191.47774
153670,89.23951
494466,163.71257
475457,153.30067
489655,96.38023
346860,117.389725
218972,110.72057
397902,73.19084
134665,147.63152
366484,58.953606
31817,86.60345
415542,284.29596
294402,141.16437
128160,127.78084
503746,109.56455
91009,116.96042
340905,113.03216
14318,140.05891
246158,150.65717
117815,75.86191
295679,148.38263
333923,87.72719
339360,133.23036
484908,80.80312
177208,63.150936
330871,73.259544
96298,109.623726
207107,113.3469
97048,116.21811
533939,100.85587
465410,111.984215
372878,108.262085
4919,70.01408
184891,166.7452
247914,214.4039
478960,136.81683
166755,144.15161
531760,108.668205
547855,108.7029
205970,140.62079
285554,178.45905
287434,63.749325
264495,109.550476
49524,129.64597
519707,77.65491
31828,156.5957
270145,205.37772
171544,103.344315
300620,10.806224
457986,208.49683
39565,90.13697
120123,56.649853
424488,61.85493
192495,141.9017
287669,82.52085
527416,138.44597
291578,48.979122
38905,110.0914
239177,136.45044
146205,128.02274
424066,86.18646
427844,172.70518
357549,88.06011
385723,172.7863
448821,179.83833
534588,114.99459
89561,85.133545
529962,55.30692
53212,72.18117
375572,157.1356
544852,117.386116
124436,165.27359
415365,211.41805
407520,73.322845
133967,70.80318
510178,173.05879
108886,110.219246
143782,63.451496
41674,109.10547
318415,104.494835
101890,105.54958
262917,100.740326
345685,122.409454
344723,81.04378
108126,94.21125
465296,127.73098
261309,52.283936
197573,136.21843
487212,167.7708
353203,89.4147
182781,94.685135
126826,160.17094
117572,132.84882
398916,69.46265
58869,100.42395
198390,102.817566
239576,113.00284
286424,221.23439
532871,137.9836
6684,160.00626
69822,88.122795
32591,245.4643
10930,93.75888
382110,157.71815
55248,133.89868
116854,97.991325
153518,104.40602
69439,84.712814
272990,67.86209
348340,125.983444
268315,136.09491
13444,186.61856
141411,100.30559
447465,119.18604
17900,101.179855
412788,234.12257
373928,139.12271
235930,212.84666
155895,79.95017
278945,170.45433
394572,48.534775
500156,102.7917
428114,163.7013
476012,148.40836
345750,175.78995
60453,137.7901
479859,167.62627
62551,135.86891
39962,187.68965
58629,78.711365
280919,39.549503
281359,53.472324
34890,135.13445
295092,63.83557
238905,111.521095
5185,98.54744
206087,95.7635
377547,173.84813
168673,78.17071
509616,105.16755
64810,136.14507
523955,74.0357
387307,101.51985
364444,60.457882
530112,60.8489
226414,242.78218
115679,126.172386
369757,115.14086
403721,48.071075
468603,102.15995
305416,89.26046
348509,159.92894
430733,114.392914
393122,182.1261
26909,80.27093
278274,146.38539
393291,193.25497
502706,187.38892
206169,128.35287
31390,169.02492
279503,197.14911
129939,55.614273
418372,197.28273
431899,112.54085
259871,113.71435
265161,135.818
138195,226.07648
80184,116.3537
341616,126.41414
268950,209.87831
126176,192.41466
529087,96.36668
376458,113.74203
430147,89.95769
206558,204.1542
288290,62.769352
476490,101.09798
447388,200.22656
379052,150.1961
499066,100.465706
331507,128.55063
233239,225.70964
461421,143.23862
84418,131.27292
162568,129.7028
511079,94.755424
92513,147.29207
371435,193.67928
169078,124.29295
262277,121.542114
33626,133.4436
98064,75.75591
22879,120.129456
505147,111.65057
48718,70.96417
123743,122.09837
148096,247.06581
343244,66.36278
332828,170.6791
448665,222.43854
461251,90.00487
466581,119.24731
525428,135.868
347161,134.35417
414951,165.5517
90028,121.75239
446689,86.85598
80823,78.676346
348227,117.365364
259377,102.37448
286670,204.17966
241207,131.36543
174492,264.15027
17004,134.01933
457542,85.38684
74182,79.257515
457597,185.29594
514181,196.97906
17951,115.53358
279546,177.19128
90124,84.230446
259287,98.411674
252499,109.788795
357838,151.82838
429595,94.08672
99902,152.63269
524505,60.680927
344928,137.40099
418285,113.02342
530662,76.05007
132583,128.83917
409803,87.38016
543431,45.82055
446160,110.83997
94264,164.27643
9407,118.919205
258927,82.8822
476371,110.30692
46667,90.4855
336548,71.77368
87940,138.6151
330472,161.48076
345421,124.99399
149879,124.51341
546621,93.83254
505788,105.95889
534678,218.28957
61673,144.42029
208811,57.67427
39758,204.09532
342673,42.217655
426416,57.370327
229056,212.68819
117954,72.83755
528681,93.996735
141993,105.23044
178439,107.73975
438634,93.95887
501885,206.32161
264749,77.48527
331329,108.3301
97700,75.12289
498234,188.01514
451662,159.2928
54731,171.84138
386322,297.60425
479979,144.13918
3540,199.53609
359751,81.97654
539369,186.31023
48337,123.53187
2329,134.59293
321004,144.09517
341579,146.69064
101368,74.06919
503146,130.41992
185299,160.2064
39792,129.72954
8929,63.05993
317110,70.511536
415855,190.51068
537951,144.02156
293174,103.69612
87945,134.46388
103641,66.81857
46986,85.48871
282836,152.13232
85133,94.728714
99915,80.55661
504284,119.071724
534608,128.11061
12680,76.79717
100199,153.64185
259466,136.85858
428565,159.382
536763,49.478607
299360,153.97488
69514,115.19305
5100,76.39514
78703,136.26773
137735,260.94418
221641,179.5467
543172,168.77676
64901,119.429474
40746,70.78452
404515,64.07622
187094,103.087975
230678,122.98202
464693,88.696556
488720,71.58128
98214,131.86993
147392,109.0748
3871,91.089226
176143,116.71785
454866,95.070854
339351,106.527985
78620,165.55913
135551,116.823975
425263,49.520767
336641,137.73444
207886,71.638466
38366,74.96338
461093,74.60196
280357,282.7489
389592,103.540665
249500,206.86545
412248,87.70373
149824,221.1759
107890,105.53965
102461,182.15977
544432,109.810936
539158,170.84425
418811,72.841675
122720,90.72087
322506,107.36247
263641,49.893562
296790,102.17064
177369,90.35187
225761,83.262535
359855,69.101715
518006,153.07178
479937,121.908195
247222,163.56058
54141,113.33567
214221,117.57231
105002,170.12517
284722,79.83934
112480,68.60907
237744,205.79895
141526,81.75695
320325,179.35265
198789,119.83466
36043,110.604454
160883,156.99303
446937,94.944824
386762,307.2918
248182,278.65027
130453,93.906166
528422,105.59045
299508,186.07846
170689,176.19107
476736,95.4775
124752,119.02556
483894,94.072296
158343,134.0695
253136,43.75808
111589,218.81221
181477,78.1272
306257,288.7792
525254,101.61446
317308,120.460724
172138,124.397644
371256,159.67308
81135,71.62536
20410,67.85095
486964,142.02614
135577,101.94122
73407,51.29364
392313,203.4321
480856,103.38225
82705,95.23763
206145,183.21323
216266,195.4782
386154,186.6436
453284,94.6563
336661,119.968475
200356,109.03447
150634,144.11899
149017,151.39124
135971,110.31342
33871,194.13571
519453,133.01567
18117,160.27502
260858,61.676174
153762,81.04219
257924,132.85724
260144,58.145283
304767,44.42954
450588,111.100716
292204,86.519
368766,70.3614
169241,162.00742
486849,128.3316
401235,70.52611
328635,96.165215
301592,75.41826
200449,78.54556
372130,200.02698
438317,84.26402
189780,119.02973
6909,121.62514
486717,149.85669
301352,72.390396
168548,72.514084
384948,180.77966
531564,178.83453
160967,94.88849
158645,168.04898
239413,66.14597
292574,83.615135
131966,4.20436
22069,99.43256
456474,72.90098
262109,128.56976
174272,199.43529
217601,77.409195
89752,145.82863
482843,121.23759
95063,61.01487
146523,80.33623
115443,193.36337
161656,88.867516
70984,78.8747
184921,127.74197
140720,41.418804
470784,163.38081
505484,92.78003
474281,154.51355
479739,102.69657
353813,50.462322
431446,97.21456
440071,99.45288
85146,89.74637
524436,55.483795
19284,83.46204
338117,24.45209
163070,68.91782
78866,66.404144
246986,207.48567
355044,56.6104
324192,104.44554
491720,84.30662
409674,80.38893
80297,234.05269
379238,77.57602
27825,40.14644
154277,259.95435
394265,95.27349
466779,64.198456
442608,147.07948
124267,112.129944
159182,66.64119
337853,112.3438
160909,66.772995
271703,97.12881
411302,170.15076
159340,93.10087
538848,75.63671
44384,214.52005
4115,100.24997
118364,78.15804
462379,127.19788
536958,78.53161
145535,174.67468
282039,226.35269
293844,136.56235
289116,108.15593
546425,99.267166
72230,143.40305
123682,160.2675
335478,206.30113
63842,68.60177
221338,169.9673
196983,114.69888
13390,132.86673
394018,135.69557
26245,105.28585
265270,144.88988
3975,86.37691
123545,92.494934
2504,148.48305
294442,108.827225
435927,173.16595
246945,166.84306
311112,218.46089
470365,137.13377
42725,130.14589
125888,260.12106
393,67.0134
125306,135.3877
399510,153.37143
341854,101.7732
76018,126.710014
496691,24.199728
187800,109.24053
185440,177.67648
143861,51.64397
54079,66.42941
349083,212.5416
265361,136.81348
456951,86.25028
256752,148.79193
45918,60.30018
521040,112.53316
228118,98.51962
176679,159.09041
170238,115.63792
119850,58.443413
228612,87.594124
468174,121.15192
143139,222.67067
36056,99.371826
482137,85.08628
419709,188.8017
488314,103.22005
213817,123.824615
105014,140.75272
99468,159.02393
414522,99.743744
360009,135.53139
407344,78.86573
414655,108.857155
43407,166.85454
373748,101.939926
213418,68.52096
238920,105.87051
366753,75.849434
164889,167.02905
196525,132.0754
316918,139.74661
272831,140.89119
448574,172.67122
189935,103.94853
463195,141.62408
386614,82.89985
120056,69.51658
314346,142.07104
251445,112.40979
71375,138.19339
491165,118.03246
312237,120.73599
43079,119.424095
546997,137.94028
213812,72.17418
149422,42.932064
149334,97.58163
120517,109.41484
83502,174.48654
279782,141.79678
174827,414.3279
461698,120.32275
115676,149.05933
240991,110.124825
484909,91.81085
396665,146.27287
59997,127.95352
119839,73.42671
50440,134.51537
141041,75.120445
75007,147.5413
33572,196.54324
368714,49.932037
232804,219.43195
319003,120.74297
291503,36.440804
148201,155.18787
267206,115.376854
446826,75.26797
509531,112.718834
398457,97.78435
278904,143.93677
123123,123.47206
228782,162.03746
487990,86.83327
137614,471.23413
200500,90.64308
222664,118.32553
183068,84.92669
94726,105.12597
502535,121.05605
452324,138.06258
511517,157.66449
337623,151.03465
164306,152.85693
364000,68.43913
354565,177.14128
233263,311.55133
342385,51.90226
76008,126.74363
442076,89.91611
278891,122.64317
24173,154.42166
177050,62.55865
487859,62.638805
458312,104.86505
5098,93.7327
401104,45.994762
488551,74.59455
369650,138.64127
280364,128.38235
292652,79.12897
80745,105.393486
76026,158.1173
255809,161.83563
22295,89.08268
224035,100.86404
389435,197.81485
254157,150.22614
90346,89.79689
388415,75.24104
452035,186.65182
382099,116.178535
152769,115.44208
258830,151.2377
486668,175.6408
439515,119.56857
40766,49.997032
179252,88.755226
240988,125.81089
467136,102.496414
195561,111.53654
480414,93.23268
95056,81.882576
286679,246.36066
547692,134.2607
274146,91.27837
377549,168.324
325577,130.27687
321679,88.339165
445364,88.32303
297613,77.95752
24321,136.06874
308306,79.140945
454888,144.83553
11395,99.05096
274509,81.09646
454642,75.65929
484014,85.95084
278523,121.7836
479820,83.043144
473281,98.21771
5891,159.76073
111835,158.62503
93390,122.44987
480395,122.96959
10859,136.38385
531909,141.92104
367479,145.98102
386272,298.79514
95182,106.80631
163937,103.314156
354620,133.41333
171099,120.482925
133559,65.8891
301035,121.93612
149563,159.28188
319683,137.66434
261958,135.18811
34224,99.87717
126802,313.60156
234440,40.67621
384689,116.753944
443508,77.90935
173339,106.09139
102062,164.61896
382765,79.57158
431663,135.63809
129133,60.686855
319028,81.21249
17111,147.97429
139086,44.77283
42075,87.90772
139632,56.825745
63505,67.121124
208892,93.00899
247772,241.1377
375676,261.4842
511266,215.7001
291753,115.37038
503057,117.90942
369931,107.674095
85461,120.36617
386650,207.41928
93640,101.560356
360159,115.88334
156737,119.49456
59080,82.234764
465499,128.58093
302944,204.2646
444921,92.48034
390366,113.384834
243129,140.19426
319522,125.74661
97286,136.74422
512549,92.390144
499286,137.08136
338999,146.44315
51750,88.249245
450607,78.06868
461327,185.68517
28847,114.64815
29705,105.1472
65042,93.55716
377730,145.53523
284884,124.19674
200034,114.59033
493207,147.20195
454878,123.4115
471672,64.86079
526047,106.48834
473579,71.88106
516522,150.74315
535950,121.16584
434214,119.41659
146004,219.2678
296758,99.232994
132231,42.436142
361599,149.83804
519036,285.67554
361575,179.53893
47809,111.992165
269720,214.78976
120952,84.86123
538491,77.21407
427524,125.957924
490728,89.50382
140594,275.78064
167436,75.42726
538219,108.0096
378348,152.48953
381265,128.49664
156224,94.5178
424791,67.86959
327750,104.14513
276324,119.18512
146356,83.020325
298957,74.66534
104060,167.95282
169342,95.506615
284130,101.166145
136969,111.05402
429170,98.97481
360878,143.5201
371763,160.48488
52655,85.68728
145139,73.70242
456724,115.64891
547922,164.32098
178949,106.33387
136447,108.277626
216371,207.73877
300438,159.908
298837,56.016407
69456,95.10706
359737,65.89282
36804,103.81647
284457,208.40388
160499,78.88605
232091,61.823437
100803,201.2606
74947,56.093227
375485,101.72552
524073,147.28073
267076,66.95183
101004,280.37695
4846,100.6214
341044,96.973915
135093,155.02205
248537,82.267876
314695,89.87474
349757,149.64102
110558,127.848854
457031,94.845085
38671,138.89055
436840,120.91244
107254,141.14641
467320,75.07696
93762,95.55268
345391,159.61581
83043,131.91818
103255,109.77676
500421,65.572174
81734,93.07499
104161,119.011734
387366,94.08167
512286,110.12313
9858,87.928
169511,112.92869
486842,169.9602
300554,80.87643
295678,73.62297
323059,107.17713
140960,60.3381
73538,97.33749
201863,81.85317
454602,122.37262
479495,94.29008
132869,104.09536
386477,338.1225
396731,142.78346
127765,70.00044
250600,173.64532
303923,68.16225
508927,55.5662
141509,119.274536
310379,191.6121
408848,86.64105
16471,122.771904
412006,75.423645
122085,139.11125
495648,20.760283
449949,83.01032
193047,90.9547
470814,110.27782
190213,164.4689
218145,82.73529
234811,47.050426
417685,226.74835
60287,141.42506
57970,114.6379
471993,145.42683
36063,101.847206
24641,102.76137
393331,202.31602
98882,141.14694
51320,98.77624
484820,92.323166
248553,107.325966
86102,180.17195
215650,260.24146
307268,215.04779
496819,52.739616
527081,67.00529
272663,56.85765
405307,48.908318
33490,188.62445
461998,135.35081
86635,84.64694
498948,205.27742
11608,78.01295
224573,128.79439
143014,342.24423
389006,148.14595
154336,119.81213
17163,152.05585
434109,136.75264
306589,142.97194
455245,123.509224
381312,34.307373
527866,122.15033
383793,54.237263
438802,94.28618
44572,99.188156
68588,143.36473
333786,98.201584
347826,102.20258
495044,103.09936
340614,95.96261
41139,73.45696
430846,120.70781
361976,260.3498
243319,123.565056
385133,162.18268
359744,242.54047
19061,95.18434
463026,163.85625
209488,68.44418
83579,123.36462
65647,71.3382
9696,103.60691
67184,126.51631
223825,121.465546
469280,45.58317
246242,125.96071
298899,108.17272
23450,73.66624
114801,12.535472
505376,132.71594
226386,259.11557
510904,119.7969
222057,201.7878
438769,59.057705
263347,220.6103
62883,139.29514
191822,137.648
398231,162.03754
147030,63.7024
97604,120.95328
134109,111.58779
37639,66.24115
159105,84.62242
547295,83.87041
80029,137.74081
285886,126.04581
282634,223.3728
515330,113.582756
14357,253.18454
2535,130.52011
461212,74.56951
528454,73.279564
340943,195.08652
366830,85.44174
410078,152.32358
192276,109.33917
468674,96.46558
27369,98.3248
411790,142.01662
345416,167.80319
307733,74.5913
261240,141.91751
43062,208.35419
83818,192.92093
351134,88.23082
524936,74.09885
337933,107.44683
520082,66.00895
446176,84.4863
90959,113.9785
88707,124.7437
272441,125.24907
537566,171.81805
365104,93.923805
434288,185.83766
416495,91.814865
104977,108.377106
197539,152.78598
142182,114.10766
496480,95.358444
443672,96.61969
543716,116.70467
31739,113.06285
297040,115.54234
323817,87.13893
408024,59.79359
496219,156.45604
187992,77.604706
386393,293.7227
477002,12.880988
271709,97.35259
72452,78.08603
157253,118.41454
297714,166.38033
320162,116.94735
401952,206.42625
508210,226.26425
471365,65.09114
470586,117.10578
512421,204.79439
248569,99.68791
203473,135.4039
307603,80.49776
39052,124.07395
451822,142.4545
200594,112.03971
165556,263.10425
232598,272.68408
532101,110.93151
192646,186.05917
417932,143.39243
147137,131.58966
42336,109.754654
458011,87.79965
239674,89.52497
447100,135.7625
33632,176.20303
418315,203.64046
65566,90.54981
108285,103.75659
302840,162.13222
137564,343.234
66702,241.39127
333771,57.195038
145102,84.98306
422505,93.35975
497170,7.1699967
450414,39.75027
453459,116.67779
343736,62.221794
310968,254.29086
37989,77.58527
348469,107.923355
376394,105.69846
523640,75.54947
91511,71.04264
59819,154.57603
155877,109.43231
278240,127.34436
402976,100.29492
169586,139.04332
240002,98.357445
123593,163.31091
183345,106.87204
390128,100.01192
131677,132.75697
283473,197.88538
352254,79.168526
41028,57.086906
91311,70.29787
117473,148.0554
352619,91.79497
247205,135.70555
496011,57.98483
512410,117.42744
459009,86.59987
218140,117.83874
66250,168.3819
19319,167.12529
322798,115.49682
240060,105.4354
153894,221.23616
442377,98.081924
75822,107.99294
28890,103.68829
197095,166.16519
8993,110.83252
110457,147.81232
524839,60.36869
219480,89.04131
420831,84.16079
172999,76.17978
469038,127.83465
442491,10.532047
379492,117.66597
537588,132.52637
484304,83.65418
155014,111.58749
68473,57.908825
268083,90.079475
5380,80.33431
428037,162.15062
12192,90.40109
150295,80.222046
432032,106.395905
24207,119.92205
546540,162.7206
181460,101.12
389401,125.715744
379027,110.11335
333724,98.11032
375813,220.29309
114797,13.420709
107894,80.25986
39227,179.1944
348295,148.70015
357842,133.57523
240654,137.36281
107362,124.86379
125975,192.46133
389665,189.58731
466629,103.433235
239295,117.10033
479627,94.00386
376758,110.48833
122729,130.58174
172702,92.33761
394103,129.14139
304455,4.510541
103982,155.70654
201583,69.51498
212768,78.53193
186845,87.46498
417473,82.76644
532517,98.82038
107709,130.26915
299129,83.49173
166776,208.40694
144070,51.468765
298243,116.79847
280975,52.119343
17553,167.88673
409145,134.11143
80879,118.05386
256186,112.63116
189246,106.335106
28001,44.527138
22762,114.59967
460414,9.775584
479321,72.37949
51714,102.05116
296596,93.61418
263459,226.60367
329527,132.75815
324524,92.14098
416965,100.42829
373654,129.40634
423399,65.63237
79703,130.08829
518534,166.62614
393490,216.7655
424151,75.43998
115095,161.17116
261024,196.52266
537378,167.83472
403420,111.4437
287400,58.150856
55287,166.89761
404354,97.55593
471952,79.36903
526022,96.410614
89054,111.64344
67821,92.90487
71835,58.89513
534698,156.99124
365006,86.59586
422917,129.45432
211607,120.21403
197955,112.364334
33794,157.57573
135736,130.58627
441038,105.55099
423354,109.60029
174759,215.22614
367875,123.3936
377011,144.30005
174018,90.93602
485800,135.37967
329952,124.056755
473970,109.41897
370407,155.61937
139318,3.5134385
214768,54.66143
346131,63.668976
38296,59.861057
472232,90.78532
320028,102.54703
399628,201.08063
541258,70.27065
430833,118.05265
40406,43.866844
153334,107.127716
345138,130.56894
540995,74.08979
448217,187.73846
443985,179.71721
177103,67.50203
367327,104.497734
294770,124.02249
153933,148.97195
338197,133.4663
262379,123.62791
12331,79.68271
160362,176.02138
92935,199.15898
382601,75.336624
538489,111.12648
210640,124.628494
144809,67.131615
169862,80.69731
429137,132.83122
297378,109.21426
20072,134.12288
324706,100.73412
526388,90.65436
434863,104.490814
531820,110.60613
466498,63.416973
70982,78.343094
286146,232.857
9058,127.21051
406593,177.5323
201900,62.816574
275965,96.610855
22032,65.84186
389756,195.73904
420550,86.529724
283466,158.37746
119449,47.59393
17726,289.31876
283291,194.28235
158903,126.164085
367132,102.57087
448943,68.97576
133346,74.17697
457961,168.75894
158901,72.79268
21843,99.3348
381551,141.71136
462027,105.23404
418229,114.12551
436659,96.14769
408678,150.58765
90779,80.84765
429613,143.79471
438639,62.41586
420513,112.02962
313006,98.07697
232621,166.42502
91914,100.19954
343415,76.456
314412,162.68869
466596,57.325706
426399,39.559357
406748,160.04839
36699,171.30057
77926,186.53494
296237,62.96485
55687,232.30939
157369,34.398785
262648,148.72461
359713,112.33929
